"datum";"okres";"orp";"pohlavi";"vek_kat";"pocet_pozitivni";"pocet_vyleceni";"pocet_zemreli";"pocet_umrti_hospitalizace";"pocet_umrti_komplikovany"
"2020-09-03";"CZ0723";"7212";"M";"20-64";"1";"";"";"";""
"2020-09-03";"CZ0805";"8009";"M";"65+";"";"3";"";"";""
"2020-09-03";"CZ0805";"8017";"M";"0-19";"";"1";"";"";""
"2020-09-03";"CZ0805";"8017";"M";"20-64";"2";"4";"";"";""
"2020-09-03";"CZ0806";"8019";"M";"65+";"1";"1";"";"";""
"2020-09-04";"CZ0100";"0";"M";"0-19";"7";"6";"";"";""
"2020-09-04";"CZ0201";"2026";"Z";"20-64";"1";"";"";"";""
"2020-09-04";"CZ0205";"2012";"M";"20-64";"1";"";"";"";""
"2020-09-04";"CZ0208";"2018";"M";"20-64";"2";"";"";"";""
"2020-09-04";"CZ020A";"2005";"Z";"0-19";"1";"";"";"";""
"2020-09-04";"CZ0312";"3103";"M";"20-64";"";"1";"";"";""
"2020-09-04";"CZ0317";"3112";"M";"20-64";"2";"";"";"";""
"2020-09-04";"CZ0321";"3202";"M";"0-19";"1";"";"";"";""
"2020-09-04";"CZ0324";"3212";"Z";"20-64";"2";"";"";"";""
"2020-09-04";"CZ0421";"4202";"M";"20-64";"";"1";"";"";""
"2020-09-04";"CZ0427";"4214";"Z";"20-64";"1";"4";"";"";""
"2020-09-04";"CZ0512";"5103";"Z";"20-64";"1";"";"";"";""
"2020-09-04";"CZ0521";"5212";"Z";"20-64";"";"1";"";"";""
"2020-09-04";"CZ0523";"5211";"Z";"0-19";"";"1";"";"";""
"2020-09-04";"CZ0531";"5302";"Z";"20-64";"3";"";"";"";""
"2020-09-04";"CZ0533";"5307";"Z";"0-19";"2";"";"";"";""
"2020-09-04";"CZ0634";"6313";"M";"65+";"1";"1";"";"";""
"2020-09-04";"CZ0635";"6315";"M";"20-64";"2";"";"";"";""
"2020-09-04";"CZ0645";"6406";"M";"20-64";"1";"";"";"";""
"2020-09-04";"CZ0646";"6419";"M";"20-64";"";"1";"";"";""
"2020-09-04";"CZ0802";"8010";"M";"20-64";"";"1";"";"";""
"2020-09-04";"CZ0803";"8008";"M";"20-64";"1";"1";"";"";""
"2020-09-04";"CZ0804";"8005";"M";"20-64";"";"1";"";"";""
"2020-09-04";"CZ0805";"8009";"Z";"20-64";"1";"1";"";"";""
"2020-09-05";"CZ0201";"2001";"M";"0-19";"1";"";"";"";""
"2020-09-05";"CZ0201";"2001";"M";"20-64";"2";"";"";"";""
"2020-09-05";"CZ0205";"2012";"M";"20-64";"1";"";"";"";""
"2020-09-05";"CZ0208";"2019";"M";"65+";"";"1";"";"";""
"2020-09-05";"CZ0311";"3102";"Z";"20-64";"2";"1";"";"";""
"2020-09-05";"CZ0323";"3209";"M";"65+";"1";"1";"";"";""
"2020-09-05";"CZ0324";"3210";"M";"20-64";"1";"";"";"";""
"2020-09-05";"CZ0413";"4107";"Z";"20-64";"2";"";"";"";""
"2020-09-05";"CZ0424";"4216";"Z";"20-64";"1";"";"";"";""
"2020-09-05";"CZ0511";"5101";"M";"20-64";"1";"";"";"";""
"2020-09-05";"CZ0531";"5304";"M";"65+";"3";"";"";"";""
"2020-09-05";"CZ0532";"5309";"M";"20-64";"1";"";"";"";""
"2020-09-05";"CZ0532";"5311";"Z";"0-19";"1";"";"";"";""
"2020-09-05";"CZ0633";"6310";"M";"65+";"";"1";"";"";""
"2020-09-05";"CZ0634";"6313";"M";"65+";"1";"";"";"";""
"2020-09-05";"CZ0635";"6315";"M";"20-64";"1";"4";"";"";""
"2020-09-05";"CZ0643";"6421";"M";"20-64";"";"1";"";"";""
"2020-09-05";"CZ0645";"6406";"M";"20-64";"1";"";"";"";""
"2020-09-05";"CZ0645";"6410";"M";"65+";"1";"";"";"";""
"2020-09-05";"CZ0722";"7207";"M";"20-64";"2";"";"";"";""
"2020-09-05";"CZ0802";"8010";"Z";"65+";"";"2";"";"";""
"2020-09-05";"CZ0806";"8019";"Z";"0-19";"";"1";"";"";""
"2020-09-06";"CZ0201";"2026";"M";"20-64";"1";"";"";"";""
"2020-09-06";"CZ0202";"2008";"M";"20-64";"1";"";"";"";""
"2020-09-06";"CZ0207";"2015";"M";"20-64";"3";"";"";"";""
"2020-09-06";"CZ020A";"2005";"M";"0-19";"4";"";"";"";""
"2020-09-09";"CZ0316";"3111";"M";"20-64";"2";"";"";"";""
"2020-09-09";"CZ0316";"3117";"M";"20-64";"1";"2";"";"";""
"2020-09-09";"CZ0411";"4102";"Z";"0-19";"3";"";"";"";""
"2020-09-09";"CZ0412";"4106";"M";"20-64";"1";"";"";"";""
"2020-09-09";"CZ0423";"4205";"M";"20-64";"1";"1";"";"";""
"2020-09-09";"CZ0423";"4208";"M";"20-64";"6";"";"";"";""
"2020-09-09";"CZ0423";"4211";"M";"20-64";"1";"";"";"";""
"2020-09-09";"CZ0522";"5207";"M";"20-64";"1";"";"";"";""
"2020-09-09";"CZ0523";"5211";"M";"65+";"1";"";"";"";""
"2020-09-09";"CZ0525";"5214";"M";"0-19";"1";"";"";"";""
"2020-09-09";"CZ0532";"5303";"M";"20-64";"2";"";"";"";""
"2020-09-09";"CZ0533";"5307";"M";"65+";"2";"";"";"";""
"2020-09-09";"CZ0632";"6312";"Z";"65+";"2";"";"";"";""
"2020-09-09";"CZ0634";"6306";"M";"0-19";"1";"";"";"";""
"2020-09-09";"CZ0634";"6313";"Z";"65+";"2";"";"";"";""
"2020-09-09";"CZ0635";"6315";"Z";"20-64";"1";"1";"";"";""
"2020-09-09";"CZ0643";"6409";"M";"0-19";"";"1";"";"";""
"2020-09-09";"CZ0643";"6421";"Z";"20-64";"2";"1";"";"";""
"2020-09-09";"CZ0645";"6406";"M";"0-19";"1";"";"";"";""
"2020-09-09";"CZ0645";"6410";"Z";"65+";"";"2";"";"";""
"2020-09-09";"CZ0721";"7203";"M";"20-64";"1";"";"";"";""
"2020-09-09";"CZ0723";"7212";"M";"0-19";"1";"";"";"";""
"2020-09-09";"CZ0802";"8006";"Z";"20-64";"3";"1";"";"";""
"2020-09-09";"CZ0803";"8004";"Z";"20-64";"1";"1";"";"";""
"2020-09-09";"CZ0803";"8018";"M";"0-19";"1";"";"";"";""
"2020-09-09";"CZ099Y";"9999";"Z";"20-64";"1";"";"";"";""
"2020-09-10";"CZ0100";"0";"Z";"20-64";"109";"43";"";"";""
"2020-09-10";"CZ0204";"2006";"Z";"20-64";"3";"4";"";"";""
"2020-09-10";"CZ0206";"2014";"M";"20-64";"1";"2";"";"";""
"2020-09-10";"CZ0206";"2017";"M";"20-64";"3";"3";"";"";""
"2020-09-10";"CZ0208";"2018";"M";"20-64";"2";"2";"";"";""
"2020-09-10";"CZ020B";"2020";"M";"20-64";"3";"4";"";"";""
"2020-09-10";"CZ0311";"3102";"Z";"65+";"2";"";"";"";""
"2020-09-10";"CZ0313";"3105";"M";"65+";"";"1";"";"";""
"2020-09-10";"CZ0313";"3105";"Z";"20-64";"1";"1";"";"";""
"2020-09-10";"CZ0314";"3107";"Z";"20-64";"1";"";"";"";""
"2020-09-10";"CZ0317";"3112";"M";"0-19";"2";"";"";"";""
"2020-09-10";"CZ0323";"3209";"Z";"65+";"";"2";"";"";""
"2020-09-10";"CZ0323";"9999";"Z";"20-64";"1";"";"";"";""
"2020-09-10";"CZ0324";"3212";"Z";"0-19";"1";"";"";"";""
"2020-09-10";"CZ0326";"3211";"M";"65+";"1";"";"";"";""
"2020-09-10";"CZ0411";"4102";"Z";"20-64";"2";"2";"";"";""
"2020-09-10";"CZ0422";"4204";"M";"0-19";"";"1";"";"";""
"2020-09-10";"CZ0427";"4214";"M";"65+";"1";"";"";"";""
"2020-09-10";"CZ0511";"5101";"Z";"20-64";"2";"1";"";"";""
"2020-09-10";"CZ0531";"5304";"Z";"65+";"";"4";"";"";""
"2020-09-10";"CZ0534";"5301";"Z";"0-19";"2";"";"";"";""
"2020-09-10";"CZ0635";"6308";"Z";"20-64";"4";"1";"";"";""
"2020-09-10";"CZ0641";"6402";"Z";"65+";"";"1";"";"";""
"2020-09-10";"CZ0647";"6420";"M";"20-64";"2";"";"";"";""
"2020-09-10";"CZ0722";"7208";"M";"20-64";"3";"";"";"";""
"2020-09-10";"CZ0723";"7210";"M";"65+";"1";"";"";"";""
"2020-09-10";"CZ0724";"7213";"Z";"0-19";"1";"";"";"";""
"2020-09-10";"CZ0801";"8003";"M";"0-19";"1";"";"";"";""
"2020-09-10";"CZ0802";"8007";"M";"0-19";"";"1";"";"";""
"2020-09-10";"CZ0803";"8011";"M";"0-19";"1";"1";"";"";""
"2020-09-10";"CZ0804";"8012";"M";"20-64";"";"3";"";"";""
"2020-09-10";"CZ0805";"9999";"Z";"20-64";"1";"";"";"";""
"2020-09-11";"CZ0201";"9999";"M";"20-64";"2";"";"";"";""
"2020-09-11";"CZ0203";"2009";"Z";"0-19";"6";"";"";"";""
"2020-09-11";"CZ0209";"2003";"Z";"65+";"1";"";"";"";""
"2020-09-11";"CZ0209";"2022";"M";"0-19";"1";"3";"";"";""
"2020-09-11";"CZ020B";"2007";"M";"20-64";"1";"";"";"";""
"2020-09-11";"CZ0314";"3108";"M";"0-19";"10";"1";"";"";""
"2020-09-11";"CZ0322";"3203";"Z";"65+";"1";"1";"";"";""
"2020-09-11";"CZ0322";"3214";"Z";"20-64";"1";"1";"";"";""
"2020-09-11";"CZ0324";"3210";"M";"20-64";"2";"";"";"";""
"2020-09-11";"CZ0325";"3208";"M";"65+";"2";"";"";"";""
"2020-09-11";"CZ0421";"4202";"M";"20-64";"3";"5";"";"";""
"2020-09-11";"CZ0422";"4203";"Z";"20-64";"1";"1";"";"";""
"2020-09-11";"CZ0423";"4211";"M";"20-64";"3";"1";"";"";""
"2020-09-11";"CZ0425";"4209";"Z";"0-19";"";"2";"";"";""
"2020-09-11";"CZ0427";"4214";"Z";"20-64";"4";"1";"";"";""
"2020-09-11";"CZ0513";"5105";"Z";"65+";"1";"";"";"";""
"2020-09-11";"CZ0514";"5104";"M";"0-19";"1";"";"";"";""
"2020-09-11";"CZ0521";"5205";"M";"65+";"1";"";"";"";""
"2020-09-11";"CZ0522";"5204";"M";"20-64";"3";"";"";"";""
"2020-09-11";"CZ0522";"5207";"M";"20-64";"3";"3";"";"";""
"2020-09-11";"CZ0522";"5210";"M";"20-64";"4";"";"";"";""
"2020-09-11";"CZ0525";"5203";"Z";"20-64";"";"1";"";"";""
"2020-09-11";"CZ0532";"5303";"M";"20-64";"1";"";"";"";""
"2020-09-11";"CZ0532";"5309";"M";"20-64";"5";"6";"";"";""
"2020-09-11";"CZ0533";"5307";"M";"65+";"";"1";"";"";""
"2020-09-11";"CZ0533";"5307";"Z";"0-19";"1";"";"";"";""
"2020-09-11";"CZ0635";"6315";"M";"0-19";"";"1";"";"";""
"2020-09-11";"CZ0643";"6417";"M";"65+";"2";"";"";"";""
"2020-09-11";"CZ0645";"6406";"M";"0-19";"";"1";"";"";""
"2020-09-11";"CZ0646";"6405";"Z";"20-64";"";"1";"";"";""
"2020-09-11";"CZ0646";"6419";"M";"0-19";"2";"1";"";"";""
"2020-09-11";"CZ0713";"7108";"M";"65+";"2";"";"";"";""
"2020-09-11";"CZ0713";"7108";"Z";"0-19";"1";"";"";"";""
"2020-08-10";"CZ0722";"7208";"Z";"0-19";"";"1";"";"";""
"2020-08-10";"CZ0722";"7208";"Z";"20-64";"";"1";"";"";""
"2020-08-10";"CZ0723";"7212";"Z";"20-64";"1";"";"";"";""
"2020-08-10";"CZ0803";"8008";"M";"65+";"";"1";"";"";""
"2020-08-11";"CZ0201";"2001";"Z";"20-64";"1";"";"";"";""
"2020-08-11";"CZ0208";"2018";"Z";"20-64";"1";"1";"";"";""
"2020-08-11";"CZ0317";"3112";"Z";"20-64";"1";"2";"";"";""
"2020-08-11";"CZ0323";"3209";"M";"20-64";"3";"1";"";"";""
"2020-08-11";"CZ0325";"3208";"M";"20-64";"";"1";"";"";""
"2020-08-11";"CZ0423";"4208";"Z";"20-64";"";"1";"";"";""
"2020-08-11";"CZ0423";"4211";"Z";"20-64";"1";"";"";"";""
"2020-08-11";"CZ0513";"5102";"M";"20-64";"";"1";"";"";""
"2020-08-11";"CZ0513";"5105";"M";"20-64";"1";"2";"";"";""
"2020-08-11";"CZ0521";"5205";"M";"20-64";"3";"";"";"";""
"2020-08-11";"CZ0531";"5304";"M";"20-64";"2";"1";"";"";""
"2020-08-11";"CZ0531";"9999";"M";"20-64";"1";"";"";"";""
"2020-08-11";"CZ0631";"6311";"Z";"20-64";"3";"";"";"";""
"2020-08-11";"CZ0643";"6409";"Z";"20-64";"";"1";"";"";""
"2020-08-11";"CZ0645";"6406";"Z";"20-64";"";"2";"";"";""
"2020-08-11";"CZ0646";"6419";"Z";"20-64";"1";"";"";"";""
"2020-08-11";"CZ0802";"8007";"Z";"20-64";"";"1";"";"";""
"2020-08-11";"CZ0802";"8010";"Z";"20-64";"2";"1";"";"";""
"2020-08-11";"CZ0803";"8002";"Z";"20-64";"";"1";"";"";""
"2020-08-11";"CZ0803";"8008";"Z";"20-64";"";"4";"";"";""
"2020-08-11";"CZ0803";"8011";"Z";"20-64";"1";"1";"";"";""
"2020-08-12";"CZ0201";"2001";"Z";"0-19";"1";"";"";"";""
"2020-08-12";"CZ0201";"2025";"M";"20-64";"1";"";"";"";""
"2020-08-12";"CZ0205";"2012";"Z";"20-64";"1";"";"";"";""
"2020-08-12";"CZ0208";"2018";"Z";"0-19";"";"2";"";"";""
"2020-08-12";"CZ0312";"3103";"Z";"0-19";"1";"";"";"";""
"2020-08-12";"CZ0325";"3208";"Z";"65+";"2";"";"";"";""
"2020-08-12";"CZ0424";"4207";"M";"65+";"1";"";"";"";""
"2020-08-12";"CZ0522";"5207";"Z";"20-64";"";"1";"";"";""
"2020-08-12";"CZ0644";"6404";"Z";"65+";"";"1";"";"";""
"2020-08-12";"CZ0644";"6407";"Z";"65+";"";"1";"";"";""
"2020-08-12";"CZ0723";"7206";"M";"0-19";"1";"";"";"";""
"2020-08-12";"CZ0724";"7213";"M";"65+";"1";"";"";"";""
"2020-08-12";"CZ0802";"8006";"M";"65+";"";"1";"";"";""
"2020-08-12";"CZ0803";"8004";"M";"65+";"";"1";"";"";""
"2020-08-12";"CZ0803";"8011";"Z";"0-19";"2";"";"";"";""
"2020-08-13";"CZ0201";"2001";"Z";"0-19";"1";"";"";"";""
"2020-08-13";"CZ0206";"2014";"M";"20-64";"";"1";"";"";""
"2020-08-13";"CZ0209";"2003";"Z";"20-64";"2";"";"";"";""
"2020-08-13";"CZ020B";"2007";"Z";"20-64";"2";"";"";"";""
"2020-08-13";"CZ0411";"4102";"Z";"65+";"";"1";"";"";""
"2020-08-13";"CZ0426";"4213";"M";"20-64";"2";"";"";"";""
"2020-08-13";"CZ0631";"6311";"M";"20-64";"1";"";"";"";""
"2020-08-13";"CZ0632";"6305";"M";"20-64";"";"1";"";"";""
"2020-08-13";"CZ0633";"6303";"M";"20-64";"1";"";"";"";""
"2020-08-13";"CZ0633";"6309";"M";"20-64";"";"1";"";"";""
"2020-08-13";"CZ0724";"7204";"Z";"20-64";"2";"";"";"";""
"2020-08-13";"CZ0803";"8018";"M";"0-19";"1";"";"";"";""
"2020-08-13";"CZ0805";"8017";"Z";"20-64";"5";"";"";"";""
"2020-08-14";"CZ0100";"0";"Z";"20-64";"24";"22";"";"";""
"2020-08-14";"CZ0204";"2006";"Z";"0-19";"1";"";"";"";""
"2020-08-14";"CZ0316";"3111";"M";"0-19";"";"1";"";"";""
"2020-08-14";"CZ0316";"3111";"M";"20-64";"";"1";"";"";""
"2020-08-14";"CZ0316";"3117";"M";"20-64";"1";"";"";"";""
"2020-08-14";"CZ0322";"3205";"Z";"20-64";"1";"";"";"";""
"2020-08-14";"CZ0411";"4102";"Z";"65+";"1";"";"";"";""
"2020-08-14";"CZ0525";"5203";"Z";"20-64";"2";"";"";"";""
"2020-08-14";"CZ0532";"5303";"M";"20-64";"1";"";"";"";""
"2020-08-14";"CZ0647";"6420";"M";"20-64";"1";"";"";"";""
"2020-08-14";"CZ0714";"7101";"Z";"0-19";"";"1";"";"";""
"2020-08-14";"CZ0724";"7213";"Z";"0-19";"";"1";"";"";""
"2020-08-14";"CZ0724";"7213";"Z";"20-64";"";"2";"";"";""
"2020-08-14";"CZ0802";"8006";"Z";"20-64";"";"3";"";"";""
"2020-08-14";"CZ0803";"8004";"Z";"0-19";"1";"";"";"";""
"2020-08-15";"CZ0100";"0";"Z";"0-19";"1";"";"";"";""
"2020-08-15";"CZ0209";"2022";"M";"0-19";"";"1";"";"";""
"2020-08-15";"CZ0524";"5208";"M";"65+";"1";"";"";"";""
"2020-08-15";"CZ0805";"8017";"M";"20-64";"2";"";"";"";""
"2020-08-16";"CZ0313";"3105";"Z";"20-64";"1";"";"";"";""
"2020-08-16";"CZ0514";"5107";"M";"0-19";"";"1";"";"";""
"2020-08-16";"CZ0643";"6421";"Z";"20-64";"1";"";"";"";""
"2020-08-16";"CZ0722";"7207";"Z";"20-64";"";"2";"";"";""
"2020-08-16";"CZ0804";"8012";"M";"20-64";"1";"";"";"";""
"2020-08-17";"CZ0201";"2001";"M";"20-64";"";"1";"";"";""
"2020-08-17";"CZ0206";"2014";"M";"20-64";"1";"";"";"";""
"2020-08-17";"CZ0206";"2017";"M";"20-64";"1";"";"";"";""
"2020-08-17";"CZ0325";"3208";"M";"65+";"1";"";"";"";""
"2020-08-17";"CZ0424";"4210";"Z";"20-64";"";"1";"";"";""
"2020-08-17";"CZ0523";"5209";"M";"0-19";"";"1";"";"";""
"2020-08-17";"CZ0525";"5203";"Z";"20-64";"";"1";"";"";""
"2020-08-17";"CZ0532";"5309";"M";"20-64";"";"6";"";"";""
"2020-08-17";"CZ0645";"6406";"M";"20-64";"1";"";"";"";""
"2020-08-17";"CZ0646";"6419";"M";"20-64";"1";"";"";"";""
"2020-08-17";"CZ0647";"6420";"Z";"65+";"1";"";"";"";""
"2020-08-17";"CZ0803";"8004";"Z";"20-64";"";"2";"";"";""
"2020-08-18";"CZ0203";"2009";"Z";"20-64";"3";"3";"";"";""
"2020-08-18";"CZ0206";"2017";"Z";"65+";"1";"";"";"";""
"2020-08-18";"CZ0209";"2022";"M";"20-64";"2";"";"";"";""
"2020-08-18";"CZ020B";"2020";"M";"20-64";"1";"2";"";"";""
"2020-08-18";"CZ020B";"2023";"M";"20-64";"";"1";"";"";""
"2020-08-18";"CZ0311";"3102";"Z";"20-64";"3";"";"";"";""
"2020-08-18";"CZ0326";"3211";"Z";"20-64";"1";"";"";"";""
"2020-08-18";"CZ0422";"4204";"M";"0-19";"";"1";"";"";""
"2020-07-23";"CZ0202";"2008";"Z";"20-64";"1";"";"";"";""
"2020-07-23";"CZ0206";"2011";"M";"20-64";"1";"";"";"";""
"2020-07-23";"CZ0209";"2003";"Z";"20-64";"";"1";"";"";""
"2020-07-23";"CZ0322";"3205";"Z";"20-64";"1";"";"";"";""
"2020-07-23";"CZ0427";"4214";"M";"0-19";"4";"";"";"";""
"2020-07-23";"CZ0632";"6305";"M";"20-64";"3";"";"";"";""
"2020-07-23";"CZ0806";"8019";"Z";"65+";"1";"";"";"";""
"2020-07-23";"CZ099Y";"9999";"M";"20-64";"2";"";"";"";""
"2020-07-24";"CZ0206";"2017";"M";"0-19";"1";"";"";"";""
"2020-07-24";"CZ0512";"5103";"M";"65+";"1";"";"";"";""
"2020-07-24";"CZ0534";"5313";"Z";"20-64";"1";"";"";"";""
"2020-07-24";"CZ0635";"6315";"Z";"65+";"1";"";"";"";""
"2020-07-24";"CZ0803";"8004";"Z";"0-19";"1";"1";"";"";""
"2020-07-24";"CZ0804";"8005";"M";"20-64";"1";"2";"";"";""
"2020-07-24";"CZ0806";"8019";"Z";"20-64";"2";"1";"";"";""
"2020-07-25";"CZ0722";"7208";"M";"20-64";"1";"";"";"";""
"2020-07-26";"CZ0100";"0";"Z";"65+";"3";"";"";"";""
"2020-07-26";"CZ0324";"3210";"M";"65+";"1";"";"";"";""
"2020-07-26";"CZ0422";"4203";"M";"20-64";"1";"";"";"";""
"2020-07-26";"CZ0802";"8006";"Z";"65+";"1";"";"";"";""
"2020-07-26";"CZ0806";"8019";"M";"20-64";"2";"2";"";"";""
"2020-07-27";"CZ0205";"2012";"M";"20-64";"";"5";"";"";""
"2020-07-27";"CZ0206";"2017";"M";"20-64";"";"1";"";"";""
"2020-07-27";"CZ0209";"2003";"Z";"0-19";"1";"";"";"";""
"2020-07-27";"CZ0316";"3117";"M";"20-64";"1";"";"";"";""
"2020-07-27";"CZ0512";"5103";"M";"0-19";"1";"";"";"";""
"2020-07-27";"CZ0512";"5109";"M";"0-19";"1";"";"";"";""
"2020-07-27";"CZ0533";"5312";"M";"20-64";"1";"";"";"";""
"2020-07-27";"CZ0534";"5305";"M";"20-64";"1";"";"";"";""
"2020-07-27";"CZ0723";"7210";"M";"0-19";"";"1";"";"";""
"2020-07-27";"CZ0724";"7213";"Z";"20-64";"1";"";"";"";""
"2020-07-27";"CZ0802";"8006";"Z";"20-64";"1";"1";"";"";""
"2020-07-27";"CZ0803";"8004";"Z";"20-64";"";"1";"";"";""
"2020-07-27";"CZ0803";"8018";"Z";"0-19";"";"1";"";"";""
"2020-07-28";"CZ0201";"2001";"M";"0-19";"1";"";"";"";""
"2020-07-28";"CZ0207";"2016";"Z";"20-64";"1";"";"";"";""
"2020-07-28";"CZ0208";"2018";"M";"0-19";"2";"";"";"";""
"2020-07-28";"CZ0317";"3112";"Z";"20-64";"1";"";"";"";""
"2020-07-28";"CZ0423";"4205";"Z";"20-64";"1";"";"";"";""
"2020-07-28";"CZ0513";"5105";"M";"20-64";"10";"1";"";"";""
"2020-07-28";"CZ0523";"5211";"M";"20-64";"1";"";"";"";""
"2020-07-28";"CZ0533";"5307";"M";"20-64";"1";"";"";"";""
"2020-07-28";"CZ0534";"5314";"Z";"65+";"1";"";"";"";""
"2020-07-28";"CZ0632";"6312";"M";"20-64";"1";"";"";"";""
"2020-07-28";"CZ0642";"6403";"M";"20-64";"8";"";"";"";""
"2020-07-28";"CZ0721";"7203";"Z";"20-64";"1";"";"";"";""
"2020-07-28";"CZ0802";"8010";"Z";"20-64";"2";"";"";"";""
"2020-07-28";"CZ0803";"8002";"Z";"20-64";"1";"";"";"";""
"2020-07-28";"CZ099Y";"9999";"Z";"20-64";"2";"";"";"";""
"2020-07-29";"CZ0100";"0";"M";"20-64";"37";"12";"";"";""
"2020-07-29";"CZ0208";"2019";"M";"0-19";"1";"";"";"";""
"2020-07-29";"CZ020A";"2005";"Z";"20-64";"3";"";"";"";""
"2020-07-29";"CZ0322";"3205";"M";"20-64";"";"1";"";"";""
"2020-07-29";"CZ0323";"3209";"M";"0-19";"2";"";"";"";""
"2020-07-29";"CZ0533";"5307";"Z";"20-64";"2";"";"";"";""
"2020-07-29";"CZ0646";"6415";"M";"20-64";"1";"1";"";"";""
"2020-07-29";"CZ0802";"8006";"M";"20-64";"";"1";"";"";""
"2020-07-29";"CZ0803";"8008";"Z";"0-19";"";"1";"";"";""
"2020-07-29";"CZ0803";"8011";"Z";"0-19";"";"1";"";"";""
"2020-07-29";"CZ0806";"8019";"M";"65+";"";"1";"";"";""
"2020-07-30";"CZ0100";"0";"M";"0-19";"1";"2";"";"";""
"2020-07-30";"CZ0202";"2002";"Z";"20-64";"2";"";"";"";""
"2020-07-30";"CZ0208";"2006";"M";"20-64";"";"1";"";"";""
"2020-07-30";"CZ0311";"3113";"Z";"20-64";"1";"";"";"";""
"2020-07-30";"CZ0315";"3109";"M";"20-64";"5";"";"";"";""
"2020-07-30";"CZ0512";"5109";"M";"20-64";"1";"";"";"";""
"2020-07-30";"CZ0632";"6305";"M";"20-64";"2";"";"";"";""
"2020-07-30";"CZ0633";"6303";"M";"20-64";"1";"";"";"";""
"2020-07-30";"CZ0635";"6308";"M";"0-19";"1";"";"";"";""
"2020-07-30";"CZ0802";"8006";"M";"0-19";"2";"1";"";"";""
"2020-07-30";"CZ0803";"8018";"Z";"20-64";"";"2";"";"";""
"2020-07-30";"CZ0804";"8015";"Z";"20-64";"";"2";"";"";""
"2020-07-31";"CZ0206";"2014";"M";"0-19";"";"1";"";"";""
"2020-07-31";"CZ020A";"2005";"M";"20-64";"1";"1";"";"";""
"2020-07-31";"CZ0311";"3102";"Z";"20-64";"1";"";"";"";""
"2020-07-31";"CZ0412";"4103";"M";"0-19";"1";"";"";"";""
"2020-07-31";"CZ0423";"4205";"M";"0-19";"1";"";"";"";""
"2020-07-31";"CZ0511";"5101";"M";"20-64";"2";"";"";"";""
"2020-07-31";"CZ0632";"6305";"M";"0-19";"";"1";"";"";""
"2020-07-31";"CZ0721";"7203";"Z";"65+";"1";"1";"";"";""
"2020-07-31";"CZ0722";"7207";"M";"20-64";"1";"2";"";"";""
"2020-07-31";"CZ0802";"8007";"M";"0-19";"";"1";"";"";""
"2020-07-31";"CZ0802";"8010";"Z";"65+";"1";"";"";"";""
"2020-07-31";"CZ0802";"8021";"Z";"20-64";"";"2";"";"";""
"2020-07-31";"CZ0803";"8008";"Z";"65+";"1";"1";"";"";""
"2020-07-31";"CZ0803";"8011";"Z";"65+";"";"1";"";"";""
"2020-07-31";"CZ0804";"8001";"Z";"20-64";"1";"";"";"";""
"2020-07-31";"CZ0804";"8015";"Z";"0-19";"";"1";"";"";""
"2020-08-01";"CZ0100";"0";"M";"65+";"";"1";"";"";""
"2020-08-01";"CZ0208";"2019";"M";"20-64";"1";"";"";"";""
"2020-08-01";"CZ0209";"2022";"Z";"20-64";"1";"1";"";"";""
"2020-08-01";"CZ020A";"2005";"M";"0-19";"";"1";"";"";""
"2020-08-01";"CZ0323";"3209";"M";"20-64";"1";"";"";"";""
"2020-08-01";"CZ0421";"4202";"Z";"20-64";"";"1";"";"";""
"2020-08-14";"CZ0204";"2010";"Z";"20-64";"1";"1";"";"";""
"2020-08-14";"CZ0208";"2013";"M";"20-64";"1";"";"";"";""
"2020-08-14";"CZ0208";"2019";"M";"20-64";"";"1";"";"";""
"2020-08-14";"CZ0209";"9999";"M";"20-64";"1";"";"";"";""
"2020-08-14";"CZ020A";"9999";"M";"20-64";"2";"";"";"";""
"2020-08-14";"CZ0311";"3102";"M";"20-64";"";"1";"";"";""
"2020-08-14";"CZ0326";"3211";"M";"20-64";"1";"";"";"";""
"2020-08-14";"CZ0511";"5101";"M";"0-19";"";"1";"";"";""
"2020-08-14";"CZ0532";"5311";"Z";"65+";"1";"";"";"";""
"2020-08-14";"CZ0632";"6312";"M";"20-64";"";"1";"";"";""
"2020-08-14";"CZ0634";"6313";"M";"20-64";"2";"";"";"";""
"2020-08-14";"CZ0635";"6301";"M";"20-64";"";"1";"";"";""
"2020-08-14";"CZ0642";"6403";"M";"20-64";"5";"7";"";"";""
"2020-08-14";"CZ0642";"6403";"Z";"0-19";"3";"3";"";"";""
"2020-08-14";"CZ0644";"6404";"M";"20-64";"1";"";"";"";""
"2020-08-14";"CZ0647";"6420";"Z";"20-64";"1";"5";"";"";""
"2020-08-14";"CZ0722";"7208";"Z";"20-64";"1";"";"";"";""
"2020-08-14";"CZ0805";"8017";"Z";"20-64";"5";"";"";"";""
"2020-08-15";"CZ0100";"0";"M";"20-64";"16";"14";"";"";""
"2020-08-15";"CZ0202";"2008";"Z";"65+";"";"1";"";"";""
"2020-08-15";"CZ020A";"2005";"Z";"20-64";"2";"";"";"";""
"2020-08-15";"CZ0524";"5208";"Z";"20-64";"2";"";"";"";""
"2020-08-15";"CZ0803";"8011";"M";"20-64";"";"2";"";"";""
"2020-08-15";"CZ0806";"8019";"Z";"20-64";"";"2";"";"";""
